RunTag,FeatureConfig,ModelName,RunId,Split,SampleId,Dice,IoU,Precision,Recall,GTPixels,PredPixels,AreaRatio,PredictedPositiveFraction,IsSaturatedPrediction,IsNearEmptyPrediction,IsExtremeAreaRatio
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,dc313ce5-f49b-4873-9849-1ad933cf4abc,0.7840194687114136,0.6447631755687915,0.6663219580605578,0.9522167487920116,2030,2901,,0.072525,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,02d4206c-bc5d-4433-9787-a07826618f60,0.025062657456088,0.0126903561652365,0.0391644933703276,0.0184275196333814,814,383,,0.009575,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,032ebec4-17a8-4e1c-8f11-668230e37f2f,0.6648090477520391,0.497913086300537,0.9625059326233956,0.50776164258694,3994,2107,,0.052675,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,420ffaa6-f10a-4c3c-bd01-c4be833809a0,1.5847860513711787e-09,1.5847860513711787e-09,1.0,1.5847860513711787e-09,631,0,,0.0,False,True,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,580301a3-124a-4f15-b327-7bf8569e2822,0.5328542096853931,0.3631910431328264,0.3642105267619575,0.9923518164582183,523,1425,,0.035625,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,2815a1b7-4270-42a4-b6e7-aafd226a961c,0.4620535717287647,0.3004354141506274,0.3004354141506274,1.0,414,1378,,0.03445,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,3fc01869-c90b-4553-8082-b6eca89fec3b,0.7298627299326955,0.5746329528651579,0.6372682045964414,0.8539393940279155,1650,2211,,0.055275,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,65248c61-8d49-4610-b8ad-fdebbe183408,0.2964467012218815,0.1740166875160707,0.6790697689345592,0.1896103906628436,770,215,,0.005375,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,ad626462-d996-4c74-acbc-164e7553186e,0.7120131652704261,0.5528109032769923,0.5728155343576208,0.940579710231044,690,1133,,0.028325,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,96a65c0d-3fae-4cfd-850d-54351a76530c,0.7696669030689817,0.6255760372977235,0.9004975126028234,0.6720297033762008,808,603,,0.015075,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,ad2b36ff-b85d-414c-81d5-3437c58ebc70,0.6354410618128646,0.4656750575139158,0.8954895490698684,0.4924379918376055,1653,909,,0.022725,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,72b134a1-71d8-408d-98f1-e763723df4aa,0.6294642859210579,0.4592833880624727,0.4611610797537521,0.9912126537940024,569,1223,,0.030575,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,6ce777fe-4f0b-41f5-b922-ccb275a61333,0.8531976744541672,0.7439797212741954,0.7761128251317265,0.9472834857733816,1859,2269,,0.056725,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,8d770278-dbcf-44e8-a92c-3ac5ee189c9e,0.7186562689150232,0.5608614236321522,0.5666982028697273,0.981967213144316,610,1057,,0.026425,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,0b1b0d38-b168-42f1-812a-ef465f43030b,0.4277108450972565,0.2720306541301507,0.7977528112612043,0.2921810728716828,243,89,,0.002225,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,2dddfdc7-83af-41cd-a137-105966e21537,0.8244514107270958,0.7013333335324444,0.7225274727180443,0.9598540146351696,1096,1456,,0.0364,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,1c24921c-5f89-4fa6-8f96-79bd4ecdbb15,0.7775710869578605,0.6360869566799623,0.9360204734894304,0.6650000001522728,2200,1563,,0.039075,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,2b3a0fec-9ffc-4bc7-b4e6-67d11328f5d2,0.4305084748175812,0.2742980565473552,0.5893271466481124,0.3391188255413092,1498,862,,0.02155,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,bf5cba61-7eac-4888-86d6-df8b40afd666,0.8085561498349967,0.6786355478647795,0.6872727275570247,0.9818181818417946,770,1100,,0.0275,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,1836771a-8794-4b3a-8b21-701a19d5416a,0.5388661604097801,0.36880000050496,0.36880000050496,1.0,461,1250,,0.03125,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,e6365c1a-7342-4446-8316-abf37581f40e,0.7635966111605366,0.6175950487985876,0.8549571604314827,0.689876543363024,2025,1634,,0.04085,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,4b9a458e-0923-4094-b663-a8c436a53198,0.5667151870127535,0.3953960735305375,0.3959322037993679,0.9965870307225476,586,1475,,0.036875,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,aea9f697-e9d5-49e1-9de5-c9c668199182,0.5559625561432795,0.3850056373252504,0.3982507292138479,0.9204851753093192,742,1715,,0.042875,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,42372859-1a0f-4325-9e91-1706b9948426,0.7886962107067659,0.6511134677797408,0.9710068529409558,0.6640230714981893,2774,1897,,0.047425,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,2153dee3-ba83-4dc8-bfd4-39a425b62045,0.7978769186920274,0.6637231504382521,0.6640401146934001,0.9992813510602654,2783,4188,,0.1047,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,b01e6bbb-4725-42a8-93ff-97df25dae62e,0.4703012913242035,0.3074470081959394,0.7868458954455854,0.3353795786094987,4887,2083,,0.052075,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,82ad7715-a3cc-451b-85d3-4655b08d77fb,1.7152658632671252e-09,1.7152658632671252e-09,1.0,1.7152658632671252e-09,583,0,,0.0,False,True,False
