SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall,BestThreshold,Samples,TP,FP,FN,TN,GTArea,PredArea,ProbabilityMean,ProbabilityMax,RunTag,FeatureConfig,ModelName,Modelo,ShortLabel,ModelRunId,ExperimentId,ExperimentOrder,Specificity,FalsePositiveRate,FalseNegativeRate,BalancedAccuracy,MCC,AreaRatio,AbsoluteAreaError,RelativeAreaError,FPBurden,FNBurden,PredictedPositiveFraction,PlumeSizeBin,IsEmptyPrediction,IsNearEmptyPrediction,IsSevereFalseNegative,IsSevereFalsePositive,IsOversegmented,IsUndersegmented,IsSaturatedPrediction,IsAcceptablePrediction,PrimaryQualityCategory
6bea6070-2dd7-4847-91ae-6d063eb8ac20,0.5,0.0428,0.9999,532,1720,523,1197,9,38271,0.4645,0.3025,0.3041,0.9831,0.5,0.0428,523,1197,9,38271,532,1720,0.0428,0.9999,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9697,0.0303,0.0169,0.9764,0.538,3.2331,1188,2.2331,2.25,0.0169,0.043,Pequeña,False,False,False,False,True,False,False,False,Sobresegmentada
a30de530-d636-43a9-bfe1-dc7059516ca6,0.5,0.022,0.9999,870,867,719,148,151,38982,0.8279,0.7063,0.8293,0.8264,0.5,0.022,719,148,151,38982,870,867,0.022,0.9999,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9962,0.0038,0.1736,0.9113,0.824,0.9966,3,-0.0034,0.1701,0.1736,0.0217,Media,False,False,False,False,False,False,False,True,Aceptable
a2ca283c-1a35-4590-a604-4074f7e920fa,0.5,0.0406,0.9995,600,1643,47,1596,553,37804,0.0419,0.0214,0.0286,0.0783,0.5,0.0406,47,1596,553,37804,600,1643,0.0406,0.9995,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9595,0.0405,0.9217,0.5189,0.0232,2.7383,1043,1.7383,2.66,0.9217,0.0411,Pequeña,False,False,True,True,False,False,False,False,FN severo
522bcfea-050d-4d8b-850f-c9a428570c2e,0.5,0.0017,0.8426,420,52,52,0,368,39580,0.2203,0.1238,1.0,0.1238,0.5,0.0017,52,0,368,39580,420,52,0.0017,0.8426,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,1.0,0.0,0.8762,0.5619,0.3502,0.1238,368,-0.8762,0.0,0.8762,0.0013,Pequeña,False,False,True,False,False,True,False,False,FN severo
3f92af0d-54bd-4b7b-8b85-087aaf2fdeba,0.5,0.0214,0.9997,934,822,721,101,213,38965,0.8212,0.6966,0.8771,0.7719,0.5,0.0214,721,101,213,38965,934,822,0.0214,0.9997,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9974,0.0026,0.2281,0.8847,0.8189,0.8801,112,-0.1199,0.1081,0.2281,0.0206,Media,False,False,False,False,False,False,False,True,Aceptable
7804f4d4-c3b9-4661-a22e-834478ae4450,0.5,0.0168,1.0,773,664,481,183,292,39044,0.6695,0.5031,0.7244,0.6223,0.5,0.0168,481,183,292,39044,773,664,0.0168,1.0,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9953,0.0047,0.3777,0.8088,0.6654,0.859,109,-0.141,0.2367,0.3777,0.0166,Media,False,False,False,False,False,False,False,True,Aceptable
50792a95-3b0a-48f6-9ecb-0e2161486b5e,0.5,0.5228,0.7907,868,25721,612,25109,256,14023,0.046,0.0236,0.0238,0.7051,0.5,0.5228,612,25109,256,14023,868,25721,0.5228,0.7907,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.3584,0.6416,0.2949,0.5317,0.0193,29.6325,24853,28.6325,28.9274,0.2949,0.643,Media,False,False,False,True,True,False,True,False,Saturada
2a939843-a380-4d72-88c2-7f8369ea4157,0.5,0.032,0.9996,596,1266,470,796,126,38608,0.5048,0.3376,0.3712,0.7886,0.5,0.032,470,796,126,38608,596,1266,0.032,0.9996,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9798,0.0202,0.2114,0.8842,0.5318,2.1242,670,1.1242,1.3356,0.2114,0.0316,Pequeña,False,False,False,False,False,False,False,False,Otros
f7beb37f-a1b5-4bd2-9dc3-a6a8dc216d62,0.5,0.0142,0.9979,397,510,0,510,397,39093,0.0,0.0,0.0,0.0,0.5,0.0142,0,510,397,39093,397,510,0.0142,0.9979,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9871,0.0129,1.0,0.4936,-0.0114,1.2846,113,0.2846,1.2846,1.0,0.0127,Pequeña,False,False,True,True,False,False,False,False,FN severo
a204713f-aef5-450d-93ce-2476cf3e53fa,0.5,0.0509,0.9998,1742,1986,1717,269,25,37989,0.9211,0.8538,0.8646,0.9856,0.5,0.0509,1717,269,25,37989,1742,1986,0.0509,0.9998,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.993,0.007,0.0144,0.9893,0.9195,1.1401,244,0.1401,0.1544,0.0144,0.0496,Grande,False,False,False,False,False,False,False,True,Aceptable
a8191797-773a-4628-b545-1b0e3ac4bc4c,0.5,0.0365,1.0,1933,1467,1150,317,783,37750,0.6765,0.5111,0.7839,0.5949,0.5,0.0365,1150,317,783,37750,1933,1467,0.0365,1.0,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9917,0.0083,0.4051,0.7933,0.6693,0.7589,466,-0.2411,0.164,0.4051,0.0367,Grande,False,False,False,False,False,False,False,True,Aceptable
5a5c5a52-9124-4bcb-88ad-bbf9829aac69,0.5,0.0419,0.9998,3360,1694,1557,137,1803,36503,0.6161,0.4452,0.9191,0.4634,0.5,0.0419,1557,137,1803,36503,3360,1694,0.0419,0.9998,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9963,0.0037,0.5366,0.7298,0.6331,0.5042,1666,-0.4958,0.0408,0.5366,0.0424,Grande,False,False,False,False,False,False,False,True,Aceptable
e1b48f82-1cd4-4a44-acac-69893c3cd1a2,0.5,0.03,0.9877,872,1160,489,671,383,38457,0.4813,0.3169,0.4216,0.5608,0.5,0.03,489,671,383,38457,872,1160,0.03,0.9877,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9829,0.0171,0.4392,0.7718,0.4731,1.3303,288,0.3303,0.7695,0.4392,0.029,Media,False,False,False,False,False,False,False,True,Aceptable
9759e3de-9cc3-4f55-b9c4-0d32f59a4463,0.5,0.0423,1.0,1856,1675,1563,112,293,38032,0.8853,0.7942,0.9331,0.8421,0.5,0.0423,1563,112,293,38032,1856,1675,0.0423,1.0,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9971,0.0029,0.1579,0.9196,0.8813,0.9025,181,-0.0975,0.0603,0.1579,0.0419,Grande,False,False,False,False,False,False,False,True,Aceptable
ff4c82b0-5fcd-4225-923e-7df0d56f4f6a,0.5,0.0254,0.9992,697,999,628,371,69,38932,0.7406,0.588,0.6286,0.901,0.5,0.0254,628,371,69,38932,697,999,0.0254,0.9992,101622,ConfigC,SimpleUNet,U-Net simple,C · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9906,0.0094,0.099,0.9458,0.7476,1.4333,302,0.4333,0.5323,0.099,0.025,Pequeña,False,False,False,False,False,False,False,True,Aceptable
6903afdc-167b-4fdb-8f51-6f1d58111946,0.6,0.0222,0.9999,756,813,680,133,76,39111,0.8668,0.7649,0.8364,0.8995,0.6,0.0222,680,133,76,39111,756,813,0.0222,0.9999,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9966,0.0034,0.1005,0.948,0.8647,1.0754,57,0.0754,0.1759,0.1005,0.0203,Media,False,False,False,False,False,False,False,True,Aceptable
365a3850-e629-476a-83cf-dc4ef3355295,0.6,0.0153,0.9923,96,539,41,498,55,39406,0.1291,0.069,0.0761,0.4271,0.6,0.0153,41,498,55,39406,96,539,0.0153,0.9923,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9875,0.0125,0.5729,0.7073,0.176,5.6146,443,4.6146,5.1875,0.5729,0.0135,Pequeña,False,False,False,True,True,False,False,False,FP severo
1545c4a6-add6-4acb-9a74-4de5a97e8843,0.6,0.018,1.0,560,708,401,307,159,39133,0.6325,0.4625,0.5664,0.7161,0.6,0.018,401,307,159,39133,560,708,0.018,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9922,0.0078,0.2839,0.8541,0.6311,1.2643,148,0.2643,0.5482,0.2839,0.0177,Pequeña,False,False,False,False,False,False,False,True,Aceptable
e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1,0.6,0.0067,1.0,731,255,243,12,488,39257,0.4929,0.3271,0.9529,0.3324,0.6,0.0067,243,12,488,39257,731,255,0.0067,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9997,0.0003,0.6676,0.6661,0.5589,0.3488,476,-0.6512,0.0164,0.6676,0.0064,Media,False,False,False,False,False,False,False,False,Otros
1b6aba7b-2f80-41ec-b6b3-f07739b609a1,0.6,0.0162,1.0,531,633,479,154,52,39315,0.823,0.6993,0.7567,0.9021,0.6,0.0162,479,154,52,39315,531,633,0.0162,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9961,0.0039,0.0979,0.9491,0.8237,1.1921,102,0.1921,0.29,0.0979,0.0158,Pequeña,False,False,False,False,False,False,False,True,Aceptable
04547b46-ef41-4254-b553-a11f16acbd40,0.6,0.0206,0.9967,997,721,547,174,450,38829,0.6368,0.4671,0.7587,0.5486,0.6,0.0206,547,174,450,38829,997,721,0.0206,0.9967,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9955,0.0045,0.4514,0.7721,0.6377,0.7232,276,-0.2768,0.1745,0.4514,0.018,Media,False,False,False,False,False,False,False,True,Aceptable
b9df4252-d935-4884-a61e-84e58a75769b,0.6,0.0264,1.0,2622,1021,936,85,1686,37293,0.5139,0.3458,0.9167,0.357,0.6,0.0264,936,85,1686,37293,2622,1021,0.0264,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9977,0.0023,0.643,0.6774,0.5566,0.3894,1601,-0.6106,0.0324,0.643,0.0255,Grande,False,False,False,False,False,False,False,False,Otros
a833f58b-77e2-4984-9119-f3437717bb17,0.6,0.0224,1.0,428,868,416,452,12,39120,0.642,0.4727,0.4793,0.972,0.6,0.0224,416,452,12,39120,428,868,0.0224,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9886,0.0114,0.028,0.9803,0.6783,2.028,440,1.028,1.0561,0.028,0.0217,Pequeña,False,False,False,False,False,False,False,False,Otros
28b6bb2b-3fae-422d-bbfa-856ec84d7804,0.6,0.0178,0.9995,789,661,537,124,252,39087,0.7407,0.5882,0.8124,0.6806,0.6,0.0178,537,124,252,39087,789,661,0.0178,0.9995,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9968,0.0032,0.3194,0.8387,0.7389,0.8378,128,-0.1622,0.1572,0.3194,0.0165,Media,False,False,False,False,False,False,False,True,Aceptable
b79fa8ed-1650-487b-91f2-ea5cfe04cadc,0.6,0.0128,1.0,254,480,254,226,0,39520,0.6921,0.5292,0.5292,1.0,0.6,0.0128,254,226,0,39520,254,480,0.0128,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9943,0.0057,0.0,0.9972,0.7254,1.8898,226,0.8898,0.8898,0.0,0.012,Pequeña,False,False,False,False,False,False,False,True,Aceptable
d2547ba7-fc8c-4e48-8481-352a3a4d4b21,0.6,0.0581,0.9993,624,2214,511,1703,113,37673,0.3601,0.2196,0.2308,0.8189,0.6,0.0581,511,1703,113,37673,624,2214,0.0581,0.9993,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9568,0.0432,0.1811,0.8878,0.4204,3.5481,1590,2.5481,2.7292,0.1811,0.0554,Pequeña,False,False,False,True,True,False,False,False,FP severo
c8bdeb22-a3ba-4788-81cc-093056de4a8e,0.6,0.0403,0.9998,1623,1572,1449,123,174,38254,0.907,0.8299,0.9218,0.8928,0.6,0.0403,1449,123,174,38254,1623,1572,0.0403,0.9998,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9968,0.0032,0.1072,0.9448,0.9033,0.9686,51,-0.0314,0.0758,0.1072,0.0393,Grande,False,False,False,False,False,False,False,True,Aceptable
b29e84a0-c8ab-4251-8124-54afcb4ceb9c,0.6,0.0215,1.0,1150,833,720,113,430,38737,0.7262,0.5701,0.8643,0.6261,0.6,0.0215,720,113,430,38737,1150,833,0.0215,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9971,0.0029,0.3739,0.8116,0.7292,0.7243,317,-0.2757,0.0983,0.3739,0.0208,Media,False,False,False,False,False,False,False,True,Aceptable
5da1b659-166e-4285-843d-f71c29baa660,0.6,0.0349,0.9995,636,1355,635,720,1,38644,0.6379,0.4683,0.4686,0.9984,0.6,0.0349,635,720,1,38644,636,1355,0.0349,0.9995,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9817,0.0183,0.0016,0.9901,0.6777,2.1305,719,1.1305,1.1321,0.0016,0.0339,Pequeña,False,False,False,False,False,False,False,False,Otros
0eb3d9ee-d7ac-4344-8748-119817f51be3,0.6,0.0212,1.0,413,813,387,426,26,39161,0.6313,0.4613,0.476,0.937,0.6,0.0212,387,426,26,39161,413,813,0.0212,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9892,0.0108,0.063,0.9631,0.6636,1.9685,400,0.9685,1.0315,0.063,0.0203,Pequeña,False,False,False,False,False,False,False,True,Aceptable
e2a81b7c-3fcf-4a28-afc6-6929aa7d6c7e,0.6,0.0419,1.0,1319,1632,1217,415,102,38266,0.8248,0.7018,0.7457,0.9227,0.6,0.0419,1217,415,102,38266,1319,1632,0.0419,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9893,0.0107,0.0773,0.956,0.8232,1.2373,313,0.2373,0.3146,0.0773,0.0408,Media,False,False,False,False,False,False,False,True,Aceptable
289dbcc3-8a1b-46fd-afd8-ed61454f54b5,0.6,0.0661,0.9996,1206,2544,1146,1398,60,37396,0.6112,0.4401,0.4505,0.9502,0.6,0.0661,1146,1398,60,37396,1206,2544,0.0661,0.9996,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.964,0.036,0.0498,0.9571,0.6406,2.1095,1338,1.1095,1.1592,0.0498,0.0636,Media,False,False,False,False,False,False,False,False,Otros
0330995a-5e30-4cb2-8ed7-f74c1e272b98,0.6,0.0329,1.0,1101,1272,861,411,240,38488,0.7257,0.5694,0.6769,0.782,0.6,0.0329,861,411,240,38488,1101,1272,0.0329,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9894,0.0106,0.218,0.8857,0.7193,1.1553,171,0.1553,0.3733,0.218,0.0318,Media,False,False,False,False,False,False,False,True,Aceptable
bfe23d76-85f1-4a6a-bfe6-5483a3869049,0.6,0.0272,0.9999,1375,1052,997,55,378,38570,0.8216,0.6972,0.9477,0.7251,0.6,0.0272,997,55,378,38570,1375,1052,0.0272,0.9999,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9986,0.0014,0.2749,0.8618,0.8239,0.7651,323,-0.2349,0.04,0.2749,0.0263,Media,False,False,False,False,False,False,False,True,Aceptable
dd4a4e28-9a9f-41a8-84e4-d20673ca31cd,0.6,0.0619,0.9997,2281,2436,1929,507,352,37212,0.8179,0.6919,0.7919,0.8457,0.6,0.0619,1929,507,352,37212,2281,2436,0.0619,0.9997,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9866,0.0134,0.1543,0.9161,0.807,1.068,155,0.068,0.2223,0.1543,0.0609,Grande,False,False,False,False,False,False,False,True,Aceptable
67756e67-f943-4f44-a748-c0ac2d86403e,0.6,0.0412,0.9998,3059,1559,1459,100,1600,36841,0.6319,0.4619,0.9359,0.477,0.6,0.0412,1459,100,1600,36841,3059,1559,0.0412,0.9998,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9973,0.0027,0.523,0.7371,0.6512,0.5096,1500,-0.4904,0.0327,0.523,0.039,Grande,False,False,False,False,False,False,False,True,Aceptable
789c743e-c04a-4aad-b156-67f965c09105,0.6,0.0333,0.9999,967,1289,960,329,7,38704,0.8511,0.7407,0.7448,0.9928,0.6,0.0333,960,329,7,38704,967,1289,0.0333,0.9999,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9916,0.0084,0.0072,0.9922,0.8561,1.333,322,0.333,0.3402,0.0072,0.0322,Media,False,False,False,False,False,False,False,True,Aceptable
7f4bf604-90fe-431f-8812-9496e3ef716a,0.6,0.026,0.9991,625,1000,411,589,214,38786,0.5058,0.3386,0.411,0.6576,0.6,0.026,411,589,214,38786,625,1000,0.026,0.9991,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.985,0.015,0.3424,0.8213,0.5105,1.6,375,0.6,0.9424,0.3424,0.025,Pequeña,False,False,False,False,False,False,False,True,Aceptable
d29a55fc-23bc-4927-a41e-11365cf2b68a,0.6,0.0153,0.999,368,590,227,363,141,39269,0.4739,0.3105,0.3847,0.6168,0.6,0.0153,227,363,141,39269,368,590,0.0153,0.999,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9908,0.0092,0.3832,0.8038,0.4813,1.6033,222,0.6033,0.9864,0.3832,0.0148,Pequeña,False,False,False,False,False,False,False,True,Aceptable
c18da7a8-eed2-49db-b6d8-9d0bcb91013b,0.6,0.0006,0.6935,1162,4,0,4,1162,38834,0.0,0.0,0.0,0.0,0.6,0.0006,0,4,1162,38834,1162,4,0.0006,0.6935,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9999,0.0001,1.0,0.4999,-0.0017,0.0034,1158,-0.9966,0.0034,1.0,0.0001,Media,False,True,True,False,False,True,False,False,FN severo
3986fd15-5303-4fa6-930b-7f2c8e31daea,0.6,0.0349,1.0,1581,1335,1140,195,441,38224,0.7819,0.6419,0.8539,0.7211,0.6,0.0349,1140,195,441,38224,1581,1335,0.0349,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9949,0.0051,0.2789,0.858,0.7767,0.8444,246,-0.1556,0.1233,0.2789,0.0334,Grande,False,False,False,False,False,False,False,True,Aceptable
0d14e6dc-959f-4e96-a8d3-d6bc372f1817,0.6,0.0584,0.9998,3536,2251,2106,145,1430,36319,0.7278,0.5721,0.9356,0.5956,0.6,0.0584,2106,145,1430,36319,3536,2251,0.0584,0.9998,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.996,0.004,0.4044,0.7958,0.7288,0.6366,1285,-0.3634,0.041,0.4044,0.0563,Grande,False,False,False,False,False,False,False,True,Aceptable
f11d2aa3-9384-404c-90e9-c3729fc9ad73,0.6,0.0294,1.0,714,1117,597,520,117,38766,0.6521,0.4838,0.5345,0.8361,0.6,0.0294,597,520,117,38766,714,1117,0.0294,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9868,0.0132,0.1639,0.9114,0.6613,1.5644,403,0.5644,0.7283,0.1639,0.0279,Pequeña,False,False,False,False,False,False,False,True,Aceptable
9d985b1c-5fdf-46f8-98a9-909c92ba0bc8,0.6,0.0222,1.0,650,856,610,246,40,39104,0.8101,0.6808,0.7126,0.9385,0.6,0.0222,610,246,40,39104,650,856,0.0222,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9937,0.0063,0.0615,0.9661,0.8145,1.3169,206,0.3169,0.3785,0.0615,0.0214,Pequeña,False,False,False,False,False,False,False,True,Aceptable
73841ef8-5218-4d03-a2dd-72c84ac34fb4,0.6,0.0056,0.9955,417,207,168,39,249,39544,0.5385,0.3684,0.8116,0.4029,0.6,0.0056,168,39,249,39544,417,207,0.0056,0.9955,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.999,0.001,0.5971,0.7009,0.5689,0.4964,210,-0.5036,0.0935,0.5971,0.0052,Pequeña,False,False,False,False,False,False,False,False,Otros
1aa936e5-83f9-4e0c-88f7-af7d9a50e57e,0.6,0.0451,0.9996,452,1716,428,1288,24,38260,0.3948,0.246,0.2494,0.9469,0.6,0.0451,428,1288,24,38260,452,1716,0.0451,0.9996,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9674,0.0326,0.0531,0.9572,0.4769,3.7965,1264,2.7965,2.8496,0.0531,0.0429,Pequeña,False,False,False,True,True,False,False,False,FP severo
ad08f042-2a02-4b28-bc46-4d116b66632a,0.6,0.0179,1.0,1638,680,524,156,1114,38206,0.4521,0.2921,0.7706,0.3199,0.6,0.0179,524,156,1114,38206,1638,680,0.0179,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9959,0.0041,0.6801,0.6579,0.4842,0.4151,958,-0.5849,0.0952,0.6801,0.017,Grande,False,False,False,False,False,False,False,False,Otros
43187285-c9a9-4b94-9e16-c035ddddc1b4,0.6,0.0099,1.0,1256,386,273,113,983,38631,0.3325,0.1994,0.7073,0.2174,0.6,0.0099,273,113,983,38631,1256,386,0.0099,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9971,0.0029,0.7826,0.6072,0.3825,0.3073,870,-0.6927,0.09,0.7826,0.0096,Media,False,False,False,False,False,True,False,False,Subsegmentada
5f129616-2b9b-4461-bbe7-ec1442caa9a3,0.6,0.0175,0.9989,784,665,474,191,310,39025,0.6542,0.4862,0.7128,0.6046,0.6,0.0175,474,191,310,39025,784,665,0.0175,0.9989,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9951,0.0049,0.3954,0.7999,0.6502,0.8482,119,-0.1518,0.2436,0.3954,0.0166,Media,False,False,False,False,False,False,False,True,Aceptable
036334fd-fb89-46cd-958c-ff1bfcfa18db,0.6,0.0207,0.9999,6332,794,762,32,5570,33636,0.2139,0.1197,0.9597,0.1203,0.6,0.0207,762,32,5570,33636,6332,794,0.0207,0.9999,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.999,0.001,0.8797,0.5597,0.3124,0.1254,5538,-0.8746,0.0051,0.8797,0.0198,Grande,False,False,True,False,False,True,False,False,FN severo
c6972a91-b63f-4f25-953c-3b2e6b1cab81,0.6,0.0169,1.0,790,646,634,12,156,39198,0.883,0.7905,0.9814,0.8025,0.6,0.0169,634,12,156,39198,790,646,0.0169,1.0,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9997,0.0003,0.1975,0.9011,0.8855,0.8177,144,-0.1823,0.0152,0.1975,0.0162,Media,False,False,False,False,False,False,False,True,Aceptable
7904e47a-1d48-414c-baf5-c629aed0c7fd,0.6,0.0662,0.9988,2193,2563,1434,1129,759,36678,0.603,0.4317,0.5595,0.6539,0.6,0.0662,1434,1129,759,36678,2193,2563,0.0662,0.9988,101622,ConfigB,EnhancedUNet,U-Net mejorada,B · U-Net mejorada,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,E2,2,0.9701,0.0299,0.3461,0.812,0.5801,1.1687,370,0.1687,0.5148,0.3461,0.0641,Grande,False,False,False,False,False,False,False,True,Aceptable
