ModelName,Modelo,SampleId,Fluxrate,FluxrateTH,LogFluxrate,FluxrateBin,FluxrateRelativeUncertainty,FluxrateUncertaintyBin,GTArea,PlumeSizeBin,WindSpeed10m,WindSpeedBin,DeltaDice,DeltaRecall,DeltaPrecision,DeltaFPBurden,DeltaFNBurden,DeltaFalseNegativeRate,DeltaAreaRatio
TransformerPlus,TransformerPlus,fdf389e8-75ea-44bf-9a3f-e0453560c284,2318.5007,2.3185,3.3652,Bajo,0.3959,Alta,761,Media,4.9704,Alto,-0.0269,-0.205,0.0723,-0.2576,0.205,0.205,-0.4625
TransformerPlus,TransformerPlus,aa7e73c6-1d52-434c-aa4f-e72899242f6a,5969.825,5.9698,3.776,Medio,0.3169,Baja,1939,Grande,2.3485,Bajo,-0.0719,-0.0774,0.2653,-0.1692,0.0774,0.0774,-0.2465
TransformerPlus,TransformerPlus,dc8cc16a-f9b2-4e11-8167-119d6ebb0971,3872.874,3.8729,3.588,Medio,0.3479,Media,748,Media,3.0708,Medio,0.1732,-0.008,0.2879,-0.5802,0.008,0.008,-0.5882
TransformerPlus,TransformerPlus,5d840532-9a7d-48ed-a05e-941d32529a0c,3366.1228,3.3661,3.5271,Medio,0.4163,Alta,1013,Media,6.4965,Alto,-0.004,-0.0109,0.0042,-0.0059,0.0109,0.0109,-0.0168
TransformerPlus,TransformerPlus,d42ee5e3-0a1e-472b-8871-256d7317e871,2605.8628,2.6059,3.416,Bajo,0.1389,Baja,639,Pequeña,0.5448,Bajo,-0.0083,-0.133,0.0466,-0.2394,0.133,0.133,-0.3725
TransformerPlus,TransformerPlus,7e57b19b-c673-4bc7-8f37-b9c5fc9a2383,11288.573,11.2886,4.0526,Alto,0.3243,Baja,795,Media,2.5016,Bajo,-0.011,-0.0126,-0.0092,0.0239,0.0126,0.0126,0.0113
TransformerPlus,TransformerPlus,a0e902b0-d7a9-4da1-9f4e-716fae143f97,4913.8804,4.9139,3.6914,Medio,0.3918,Alta,1967,Grande,4.8323,Alto,0.0011,-0.0025,0.0066,-0.0056,0.0025,0.0025,-0.0081
TransformerPlus,TransformerPlus,148b9f2d-ef1d-427a-b677-8ce3d1499c41,6475.5127,6.4755,3.8113,Alto,0.4,Alta,1650,Grande,5.3409,Alto,0.0391,0.0424,0.0227,-0.0061,-0.0424,-0.0424,0.0364
TransformerPlus,TransformerPlus,df42990b-b232-4980-a0b9-d52f7531f71b,2440.8914,2.4409,3.3875,Bajo,0.316,Baja,1092,Media,2.3258,Bajo,0.1085,0.1255,-0.0483,0.0476,-0.1255,-0.1255,0.1731
TransformerPlus,TransformerPlus,d9d8cba5-2f88-4cda-9d14-f10e85272790,7920.4243,7.9204,3.8987,Alto,0.4168,Alta,2115,Grande,6.5745,Alto,-0.1215,-0.1069,-0.0305,-0.0071,0.1069,0.1069,-0.1139
TransformerPlus,TransformerPlus,47d0fd41-6c26-4300-94b0-65d023a45906,10915.001,10.915,4.038,Alto,0.3847,Media,626,Pequeña,4.4979,Medio,0.0536,-0.1741,0.0903,-0.869,0.1741,0.1741,-1.0431
TransformerPlus,TransformerPlus,26645bca-3668-497b-9876-46e4f897b5c4,5783.7344,5.7837,3.7622,Medio,0.2546,Baja,2255,Grande,1.3982,Bajo,-0.0338,-0.0661,0.0114,-0.0146,0.0661,0.0661,-0.0807
TransformerPlus,TransformerPlus,d4ff232c-e8ad-4412-8960-669058b29de6,2523.3157,2.5233,3.402,Bajo,0.3863,Media,794,Media,4.5369,Medio,0.0083,-0.0013,0.0213,-0.0668,0.0013,0.0013,-0.068
TransformerPlus,TransformerPlus,fcd11726-e825-4892-b5e0-1fb4775c678e,6841.0703,6.8411,3.8351,Alto,0.4111,Alta,1744,Grande,6.1517,Alto,-0.1987,-0.363,0.0882,-0.09,0.363,0.363,-0.453
TransformerPlus,TransformerPlus,cf8a8001-8ea0-4173-b102-1ca7d47b0be2,9457.614,9.4576,3.9758,Alto,0.4044,Alta,312,Pequeña,5.6201,Alto,0.2684,-0.0994,0.3171,-1.7372,0.0994,0.0994,-1.8365
TransformerPlus,TransformerPlus,caaf5de3-2b32-473c-933a-99489ac18868,4235.307,4.2353,3.6269,Medio,0.1591,Baja,3619,Grande,0.6275,Bajo,-0.1847,-0.1313,-0.2959,0.0868,0.1313,0.1313,-0.0445
TransformerPlus,TransformerPlus,99c08108-c9da-4030-b13e-8603b87f0d17,1316.0092,1.316,3.1193,Bajo,0.3177,Baja,700,Pequeña,2.3064,Bajo,0.1374,0.2471,-0.0136,0.0557,-0.2471,-0.2471,0.3029
TransformerPlus,TransformerPlus,67111963-a634-45ea-a578-6e208c3c0c36,6889.5303,6.8895,3.8382,Alto,0.4214,Alta,736,Media,7.2781,Alto,0.0877,0.0516,0.1084,-0.1644,-0.0516,-0.0516,-0.1128
TransformerPlus,TransformerPlus,29961180-d866-4137-a6d1-58f47899c51d,6833.075,6.8331,3.8346,Alto,0.3815,Media,788,Media,4.4055,Medio,0.0485,0.0355,0.0619,-0.0723,-0.0355,-0.0355,-0.0368
TransformerPlus,TransformerPlus,2ef0c9fc-810a-4d52-8c15-9c7f5ffb1bdf,7039.741,7.0397,3.8476,Alto,0.3854,Media,1742,Grande,4.6079,Alto,0.0036,0.0121,-0.0193,0.0201,-0.0121,-0.0121,0.0321
TransformerPlus,TransformerPlus,b21a5ef2-0a2c-4a48-b868-6c196d1d2a8c,2876.9348,2.8769,3.4589,Bajo,0.4133,Alta,3280,Grande,6.204,Alto,0.0289,0.0256,0.0111,-0.0024,-0.0256,-0.0256,0.0232
TransformerPlus,TransformerPlus,ca3c8d26-a58e-444e-9c6b-a9cd2ae046f6,5898.854,5.8989,3.7708,Medio,0.349,Media,2181,Grande,3.1245,Medio,0.0294,0.0344,-0.0447,0.0271,-0.0344,-0.0344,0.0614
TransformerPlus,TransformerPlus,ce1a686a-5f45-43a4-aaf2-313f4d20e62d,2408.987,2.409,3.3818,Bajo,0.3724,Media,1722,Grande,3.867,Medio,0.1256,0.1661,0.0198,-0.0035,-0.1661,-0.1661,0.1626
TransformerPlus,TransformerPlus,bfc49330-55c6-42f4-b934-7b9819770a57,3745.4512,3.7455,3.5735,Medio,0.33,Baja,214,Pequeña,2.6063,Bajo,0.0833,0.0,0.0664,-0.9766,0.0,0.0,-0.9766
TransformerPlus,TransformerPlus,9bd526b0-147a-462c-a2c3-38a9d9349e09,11115.67,11.1157,4.0459,Alto,0.4093,Alta,1351,Media,6.1665,Alto,-0.2958,-0.4885,0.0202,-0.2628,0.4885,0.4885,-0.7513
TransformerPlus,TransformerPlus,6f57b1e6-7810-4f37-826d-3f56f02b57fa,24561.824,24.5618,4.3903,Alto,0.3701,Media,3307,Grande,3.8377,Medio,0.0306,0.0299,0.0308,-0.0363,-0.0299,-0.0299,-0.0064
TransformerPlus,TransformerPlus,5072a283-d937-4c96-abe5-716ce6697e66,1773.0183,1.773,3.2487,Bajo,0.2982,Baja,633,Pequeña,1.9951,Bajo,-0.0355,-0.03,-0.0372,0.06,0.03,0.03,0.03
TransformerPlus,TransformerPlus,dc313ce5-f49b-4873-9849-1ad933cf4abc,15840.326,15.8403,4.1998,Alto,0.4303,Alta,2030,Grande,8.1601,Alto,-0.0159,0.0719,-0.0539,0.1803,-0.0719,-0.0719,0.2522
TransformerPlus,TransformerPlus,02d4206c-bc5d-4433-9787-a07826618f60,802.3724,0.8024,2.9044,Bajo,0.2275,Baja,814,Media,1.0891,Bajo,-0.0621,0.0958,-0.1993,0.6314,-0.0958,-0.0958,0.7273
TransformerPlus,TransformerPlus,032ebec4-17a8-4e1c-8f11-668230e37f2f,7221.2847,7.2213,3.8586,Alto,0.255,Baja,3994,Grande,1.4061,Bajo,0.148,0.3015,-0.0832,0.1067,-0.3015,-0.3015,0.4081
TransformerPlus,TransformerPlus,420ffaa6-f10a-4c3c-bd01-c4be833809a0,2006.351,2.0064,3.3024,Bajo,0.4088,Alta,631,Pequeña,5.7795,Alto,0.0434,0.0681,0.0076,0.0333,-0.0681,-0.0681,0.1014
TransformerPlus,TransformerPlus,580301a3-124a-4f15-b327-7bf8569e2822,2119.162,2.1192,3.3262,Bajo,0.4187,Alta,523,Pequeña,6.4478,Alto,-0.1764,0.0115,-0.1961,0.8929,-0.0115,-0.0115,0.9044
TransformerPlus,TransformerPlus,2815a1b7-4270-42a4-b6e7-aafd226a961c,1605.279,1.6053,3.2056,Bajo,0.369,Media,414,Pequeña,3.6722,Medio,0.166,0.0024,0.1637,-1.0193,-0.0024,-0.0024,-1.0169
TransformerPlus,TransformerPlus,3fc01869-c90b-4553-8082-b6eca89fec3b,13519.577,13.5196,4.131,Alto,0.4037,Alta,1650,Grande,5.5734,Alto,0.007,0.0473,-0.0265,0.0509,-0.0473,-0.0473,0.0982
TransformerPlus,TransformerPlus,65248c61-8d49-4610-b8ad-fdebbe183408,8601.679,8.6017,3.9346,Alto,0.4168,Alta,770,Media,6.7556,Alto,0.0267,0.0,0.1131,-0.0714,0.0,0.0,-0.0714
TransformerPlus,TransformerPlus,ad626462-d996-4c74-acbc-164e7553186e,4646.8413,4.6468,3.6672,Medio,0.4003,Alta,690,Pequeña,5.4089,Alto,-0.0105,0.0261,-0.0382,0.0652,-0.0261,-0.0261,0.0913
TransformerPlus,TransformerPlus,96a65c0d-3fae-4cfd-850d-54351a76530c,2952.4854,2.9525,3.4702,Bajo,0.093,Baja,808,Media,0.3013,Bajo,-0.0339,-0.0557,0.0072,-0.0124,0.0557,0.0557,-0.0681
TransformerPlus,TransformerPlus,ad2b36ff-b85d-414c-81d5-3437c58ebc70,3812.0996,3.8121,3.5812,Medio,0.3366,Baja,1653,Grande,2.7666,Bajo,-0.0028,-0.0115,0.0143,-0.0127,0.0115,0.0115,-0.0242
TransformerPlus,TransformerPlus,72b134a1-71d8-408d-98f1-e763723df4aa,2168.2708,2.1683,3.3361,Bajo,0.3681,Media,569,Pequeña,3.7219,Medio,0.0192,0.0035,0.0245,-0.058,-0.0035,-0.0035,-0.0545
TransformerPlus,TransformerPlus,6ce777fe-4f0b-41f5-b922-ccb275a61333,9558.239,9.5582,3.9804,Alto,0.3866,Media,1859,Grande,4.5522,Medio,0.1461,0.1458,0.1103,-0.0495,-0.1458,-0.1458,0.0963
TransformerPlus,TransformerPlus,8d770278-dbcf-44e8-a92c-3ac5ee189c9e,1630.4364,1.6304,3.2123,Bajo,0.376,Media,610,Pequeña,3.9388,Medio,-0.0183,0.0574,-0.0799,0.1262,-0.0574,-0.0574,0.1836
TransformerPlus,TransformerPlus,0b1b0d38-b168-42f1-812a-ef465f43030b,4359.6646,4.3597,3.6395,Medio,0.361,Media,243,Pequeña,3.5118,Medio,-0.712,-0.8642,-0.6031,1.7366,0.8642,0.8642,0.8724
TransformerPlus,TransformerPlus,2dddfdc7-83af-41cd-a137-105966e21537,3289.787,3.2898,3.5172,Medio,0.3013,Baja,1096,Media,2.0365,Bajo,-0.1413,-0.0137,-0.1848,0.4516,0.0137,0.0137,0.438
TransformerPlus,TransformerPlus,1c24921c-5f89-4fa6-8f96-79bd4ecdbb15,6936.5635,6.9366,3.8411,Alto,0.3902,Alta,2200,Grande,4.7758,Alto,-0.0372,-0.0609,0.0063,-0.0082,0.0609,0.0609,-0.0691
TransformerPlus,TransformerPlus,2b3a0fec-9ffc-4bc7-b4e6-67d11328f5d2,3244.6697,3.2447,3.5112,Medio,0.3438,Media,1498,Grande,2.9064,Medio,0.1208,0.1535,0.0129,0.0,-0.1535,-0.1535,0.1535
TransformerPlus,TransformerPlus,bf5cba61-7eac-4888-86d6-df8b40afd666,4189.6445,4.1896,3.6222,Medio,0.3434,Media,770,Media,2.9395,Medio,-0.0954,0.026,-0.1532,0.3247,-0.026,-0.026,0.3506
TransformerPlus,TransformerPlus,1836771a-8794-4b3a-8b21-701a19d5416a,692.1915,0.6922,2.8402,Bajo,0.2415,Baja,461,Pequeña,1.2024,Bajo,-0.0142,0.0022,-0.0163,0.0694,-0.0022,-0.0022,0.0716
TransformerPlus,TransformerPlus,e6365c1a-7342-4446-8316-abf37581f40e,9019.001,9.019,3.9552,Alto,0.382,Media,2025,Grande,4.3405,Medio,-0.0066,0.1733,-0.15,0.2652,-0.1733,-0.1733,0.4385
TransformerPlus,TransformerPlus,4b9a458e-0923-4094-b663-a8c436a53198,9949.223,9.9492,3.9978,Alto,0.3303,Baja,586,Pequeña,2.645,Bajo,-0.2806,0.0546,-0.3432,1.471,-0.0546,-0.0546,1.5256
TransformerPlus,TransformerPlus,aea9f697-e9d5-49e1-9de5-c9c668199182,6695.467,6.6955,3.8258,Alto,0.3806,Media,742,Media,4.3133,Medio,0.148,-0.0418,0.1876,-0.7857,0.0418,0.0418,-0.8275
TransformerPlus,TransformerPlus,42372859-1a0f-4325-9e91-1706b9948426,2152.2207,2.1522,3.3329,Bajo,0.1664,Baja,2774,Grande,0.6702,Bajo,-0.0315,-0.0314,-0.0185,0.009,0.0314,0.0314,-0.0224
TransformerPlus,TransformerPlus,2153dee3-ba83-4dc8-bfd4-39a425b62045,11394.272,11.3943,4.0567,Alto,0.3525,Media,2783,Grande,3.2421,Medio,-0.0536,0.0004,-0.0709,0.1822,-0.0004,-0.0004,0.1825
TransformerPlus,TransformerPlus,b01e6bbb-4725-42a8-93ff-97df25dae62e,15957.312,15.9573,4.203,Alto,0.3445,Media,4887,Grande,2.973,Medio,0.0135,0.0514,-0.2576,0.1406,-0.0514,-0.0514,0.1919
TransformerPlus,TransformerPlus,82ad7715-a3cc-451b-85d3-4655b08d77fb,16925.791,16.9258,4.2285,Alto,0.4032,Alta,583,Pequeña,5.6174,Alto,0.0,0.0,0.0,-0.1527,0.0,0.0,-0.1527
TransformerPlus,TransformerPlus,cb8f6809-ceb4-425c-bd71-486b776c537c,15620.792,15.6208,4.1937,Alto,0.3976,Alta,2334,Grande,5.1934,Alto,0.0132,-0.0561,0.068,-0.1088,0.0561,0.0561,-0.165
TransformerPlus,TransformerPlus,a06e098d-64b2-4156-99c0-f5c133e6beae,4466.7183,4.4667,3.65,Medio,0.3999,Alta,1608,Grande,5.3372,Alto,0.1631,0.2488,-0.1034,0.1132,-0.2488,-0.2488,0.3619
TransformerPlus,TransformerPlus,920a430d-403c-47ca-ac3e-e040c0f48d2d,1776.0858,1.7761,3.2495,Bajo,0.3899,Alta,446,Pequeña,4.578,Alto,0.3703,0.7668,0.2441,1.8049,-0.7668,-0.7668,2.5717
TransformerPlus,TransformerPlus,7828cf50-89d7-4cd9-8337-528a2ff2ab0d,5355.703,5.3557,3.7288,Medio,0.4189,Alta,1355,Media,7.0352,Alto,0.0474,0.1041,-0.0171,0.0332,-0.1041,-0.1041,0.1373
TransformerPlus,TransformerPlus,29623ab2-5f05-416c-bfea-abe2760de6bd,4030.091,4.0301,3.6053,Medio,0.3835,Media,1152,Media,4.3923,Medio,-0.0373,-0.0668,0.0258,-0.0243,0.0668,0.0668,-0.0911
TransformerPlus,TransformerPlus,c27f364f-ae5b-4fba-a1cf-1f1fd4790749,11598.352,11.5984,4.0644,Alto,0.3916,Alta,2073,Grande,4.8414,Alto,-0.1861,-0.2161,-0.1628,0.1886,0.2161,0.2161,-0.0275
TransformerPlus,TransformerPlus,35670bf7-d446-437b-9d00-ff45db092de8,22082.746,22.0827,4.3441,Alto,0.3765,Media,2822,Grande,4.1439,Medio,0.0273,0.0213,0.0381,-0.022,-0.0213,-0.0213,-0.0007
TransformerPlus,TransformerPlus,6f3f6855-40a2-4dc2-86bc-e5db4b5aff61,5538.2666,5.5383,3.7434,Medio,0.2578,Baja,168,Pequeña,1.4405,Bajo,-0.5078,-0.7738,-0.3779,1.1548,0.7738,0.7738,0.381
TransformerPlus,TransformerPlus,e28b22f1-c3cb-4092-98e9-ceb0e09166fc,1308.7118,1.3087,3.1168,Bajo,0.3072,Baja,101,Pequeña,2.1056,Bajo,0.0,0.0,0.0,-1.802,0.0,0.0,-1.802
TransformerPlus,TransformerPlus,4767793d-0d89-4bc4-905b-bbc2ba8d954d,2421.3848,2.4214,3.3841,Bajo,0.2705,Baja,655,Pequeña,1.5945,Bajo,0.1241,0.3191,0.0448,0.2733,-0.3191,-0.3191,0.5924
TransformerPlus,TransformerPlus,050ecd6f-0df9-419d-84e0-fae2168ce29c,4724.9126,4.7249,3.6744,Medio,0.393,Alta,743,Media,4.9049,Alto,-0.0528,0.0659,-0.1225,0.2355,-0.0659,-0.0659,0.3015
TransformerPlus,TransformerPlus,b54c0659-d3de-432b-a532-1354f9ff40ee,4120.0117,4.12,3.6149,Medio,0.1396,Baja,5123,Grande,0.5207,Bajo,0.0444,0.0373,0.0435,-0.015,-0.0373,-0.0373,0.0223
TransformerPlus,TransformerPlus,266cfe90-2327-4479-9938-8c0e13b962c9,2555.0974,2.5551,3.4074,Bajo,0.3479,Media,1150,Media,3.094,Medio,-0.1876,-0.0235,-0.3467,0.5,0.0235,0.0235,0.4765
TransformerPlus,TransformerPlus,82c2002e-af10-4969-8e2b-50df13c53ce9,1758.1267,1.7581,3.2451,Bajo,0.4061,Alta,2014,Grande,5.4785,Alto,0.0602,0.0824,-0.0456,0.0412,-0.0824,-0.0824,0.1236
TransformerPlus,TransformerPlus,57be1acf-b916-4751-b3e0-5b2fd0b54662,2772.521,2.7725,3.4429,Bajo,0.3123,Baja,1917,Grande,2.2332,Bajo,-0.0692,-0.1408,0.0447,-0.0438,0.1408,0.1408,-0.1847
TransformerPlus,TransformerPlus,d2bf5d9a-83ab-447a-9567-fc94ff66e43e,23184.895,23.1849,4.3652,Alto,0.3915,Alta,659,Pequeña,4.9604,Alto,0.1399,0.0212,0.1773,-0.8513,-0.0212,-0.0212,-0.83
TransformerPlus,TransformerPlus,3175f19d-8d38-44d2-9db5-1787870e2a6e,16909.234,16.9092,4.2281,Alto,0.3777,Media,886,Media,4.1534,Medio,0.1151,-0.0113,0.18,-0.3397,0.0113,0.0113,-0.351
TransformerPlus,TransformerPlus,8ddceb62-a5a1-42cd-be98-bfe89ddb20ca,1529.1426,1.5291,3.1844,Bajo,0.2275,Baja,910,Media,1.1246,Bajo,0.2383,0.3659,0.0521,0.2242,-0.3659,-0.3659,0.5901
TransformerPlus,TransformerPlus,c001fa14-dc05-4e0d-a0ea-012f2cef82b7,4973.8604,4.9739,3.6967,Medio,0.3397,Baja,1546,Grande,2.874,Bajo,-0.0432,-0.053,0.0093,-0.0123,0.053,0.053,-0.0653
TransformerPlus,TransformerPlus,2c7e0548-22b5-4f61-acec-aeb743d51935,44059.52,44.0595,4.644,Alto,0.3376,Baja,6116,Grande,2.8064,Bajo,-0.1656,-0.1306,-0.0044,-0.0056,0.1306,0.1306,-0.1362
TransformerPlus,TransformerPlus,c6e9002c-e1f9-42f2-8da1-2337e7edbfb2,15490.338,15.4903,4.1901,Alto,0.3569,Media,1438,Grande,3.4094,Medio,0.3084,-0.2399,0.5457,-1.9089,0.2399,0.2399,-2.1488
TransformerPlus,TransformerPlus,843eeca9-31f4-4b61-a4e4-a782bc3fdfb0,641.9924,0.642,2.8075,Bajo,0.3819,Media,159,Pequeña,3.6005,Medio,-0.0992,-0.2327,-0.063,-1.6667,0.2327,0.2327,-1.8994
TransformerPlus,TransformerPlus,3256f9ab-63c0-44e2-b91f-39c89b5b5f0c,15875.817,15.8758,4.2007,Alto,0.325,Baja,3470,Grande,2.5049,Bajo,-0.4005,-0.5173,-0.3224,0.3378,0.5173,0.5173,-0.1795
TransformerPlus,TransformerPlus,5e1de89d-818f-474a-a729-e2d956da10de,1448.024,1.448,3.1608,Bajo,0.3031,Baja,156,Pequeña,2.0464,Bajo,-0.0,0.0,-0.0,2.7692,0.0,0.0,2.7692
TransformerPlus,TransformerPlus,09546672-40ad-4edf-8c52-a3ddf759732f,13865.555,13.8656,4.1419,Alto,0.4018,Alta,799,Media,5.4344,Alto,0.047,0.1051,0.01,0.0288,-0.1051,-0.1051,0.1339
TransformerPlus,TransformerPlus,642bb155-94c6-42cb-bd53-1fed1d5aec23,10405.834,10.4058,4.0173,Alto,0.3434,Media,2977,Grande,2.9526,Medio,-0.208,-0.1905,0.0012,-0.0114,0.1905,0.1905,-0.2019
TransformerPlus,TransformerPlus,a05fea77-f700-4649-89d6-55fdc9805570,11079.788,11.0798,4.0445,Alto,0.4083,Alta,1105,Media,5.9887,Alto,-0.0306,-0.0271,-0.0289,0.0751,0.0271,0.0271,0.048
TransformerPlus,TransformerPlus,b9e88bbe-d80c-4389-9af3-97b3afe69333,16615.414,16.6154,4.2205,Alto,0.3793,Media,1362,Media,4.3229,Medio,-0.0223,-0.0396,0.0123,-0.0184,0.0396,0.0396,-0.058
TransformerPlus,TransformerPlus,e6973a8e-0602-4ba8-bbc6-21cdb8f7d21c,4609.376,4.6094,3.6636,Medio,0.3947,Alta,454,Pequeña,5.0247,Alto,0.0981,-0.1123,0.2444,-0.4383,0.1123,0.1123,-0.5507
TransformerPlus,TransformerPlus,67606536-23bd-4484-a0f0-7d577330f87a,2281.8716,2.2819,3.3583,Bajo,0.3182,Baja,553,Pequeña,2.3422,Bajo,-0.0208,-0.009,-0.0248,0.0524,0.009,0.009,0.0434
TransformerPlus,TransformerPlus,4704ac77-eb40-486f-8389-f2734799f9c2,6244.158,6.2442,3.7955,Alto,0.4006,Alta,1252,Media,5.3986,Alto,0.0039,-0.0136,0.0294,-0.028,0.0136,0.0136,-0.0415
TransformerPlus,TransformerPlus,3a86005a-3926-4eeb-8b85-59933bd52bfe,24643.96,24.644,4.3917,Alto,0.3087,Baja,9463,Grande,2.1799,Bajo,-0.1868,-0.2419,0.0785,-0.0554,0.2419,0.2419,-0.2973
TransformerPlus,TransformerPlus,8d787c6f-f905-4a9b-85fd-203059bc7ad8,4510.2534,4.5103,3.6542,Medio,0.3549,Media,517,Pequeña,3.2691,Medio,0.011,0.147,-0.0802,0.2418,-0.147,-0.147,0.3888
TransformerPlus,TransformerPlus,bd68ab65-9ce5-4fe8-a64e-b683ad9a7382,10290.223,10.2902,4.0124,Alto,0.203,Baja,772,Media,0.9259,Bajo,0.3932,0.408,0.3599,-0.1788,-0.408,-0.408,0.2293
TransformerPlus,TransformerPlus,b1de76c8-db30-4197-a261-9046f50f211d,3240.9116,3.2409,3.5107,Medio,0.398,Alta,545,Pequeña,5.2018,Alto,0.1707,-0.022,0.2539,-0.5872,0.022,0.022,-0.6092
TransformerPlus,TransformerPlus,1c13f53c-f5ba-444a-9534-7c354254ef37,3582.792,3.5828,3.5542,Medio,0.3715,Media,197,Pequeña,3.8622,Medio,-0.043,-0.203,-0.0222,-0.3147,0.203,0.203,-0.5178
TransformerPlus,TransformerPlus,07ec1d88-1c38-40de-9887-a12559867757,2016.4948,2.0165,3.3046,Bajo,0.4071,Alta,799,Media,5.746,Alto,0.0418,0.0801,-0.0058,0.015,-0.0801,-0.0801,0.0951
TransformerPlus,TransformerPlus,67bcac86-5d92-4bc5-89ff-53ea57784186,8302.752,8.3028,3.9192,Alto,0.3859,Media,656,Pequeña,4.5643,Medio,-0.2401,-0.4573,-0.1557,-0.6113,0.4573,0.4573,-1.0686
TransformerPlus,TransformerPlus,4a155e3f-6602-4575-b01f-106a7352593c,8507.047,8.507,3.9298,Alto,0.3321,Baja,1390,Grande,2.6692,Bajo,-0.1128,0.1324,-0.176,0.7899,-0.1324,-0.1324,0.9223
TransformerPlus,TransformerPlus,9d9123c6-5950-4891-84f1-f5ef891961e2,1818.8066,1.8188,3.2598,Bajo,0.3684,Media,697,Pequeña,3.6772,Medio,0.0023,-0.0187,0.0241,-0.0287,0.0187,0.0187,-0.0473
TransformerPlus,TransformerPlus,237f7281-cf08-4a29-922f-264cbdf8de8a,4735.3013,4.7353,3.6753,Medio,0.3737,Media,922,Media,3.9605,Medio,0.4897,0.6855,0.0233,0.128,-0.6855,-0.6855,0.8134
TransformerPlus,TransformerPlus,d731d711-88c3-4f41-9081-b0430e9dd0dd,7704.097,7.7041,3.8867,Alto,0.3935,Alta,1117,Media,4.9543,Alto,-0.0115,-0.0358,0.0127,-0.017,0.0358,0.0358,-0.0528
TransformerPlus,TransformerPlus,6ca710be-50d0-4ea6-8050-f70c20b6b12c,2102.2234,2.1022,3.3227,Bajo,0.2638,Baja,375,Pequeña,1.5012,Bajo,0.4134,0.1947,0.5084,-1.7493,-0.1947,-0.1947,-1.5547
TransformerPlus,TransformerPlus,84323019-31e8-4ad0-8981-79aeae558151,12625.696,12.6257,4.1013,Alto,0.2389,Baja,1002,Media,1.2366,Bajo,-0.1113,-0.015,-0.1416,0.4012,0.015,0.015,0.3862
TransformerPlus,TransformerPlus,c80e9137-347b-4e8a-bc86-18cb5b73eec6,2991.0056,2.991,3.4758,Medio,0.3722,Media,441,Pequeña,3.8998,Medio,0.5125,0.7596,0.3863,-1.3537,-0.7596,-0.7596,-0.5941
TransformerPlus,TransformerPlus,f8394a3f-382b-49a3-8c16-2f6b51d92e61,3186.241,3.1862,3.5033,Medio,0.3324,Baja,1659,Grande,2.6919,Bajo,-0.0377,0.0163,-0.0749,0.1157,-0.0163,-0.0163,0.132
TransformerPlus,TransformerPlus,ceb23db4-3d67-4651-98c0-5f28b12e019a,5956.7266,5.9567,3.775,Medio,0.3813,Media,629,Pequeña,4.2728,Medio,-0.1794,-0.4038,-0.0963,-0.442,0.4038,0.4038,-0.8458
TransformerPlus,TransformerPlus,3ecaf919-c623-49eb-93e8-c7bfe3113cc1,2792.127,2.7921,3.4459,Bajo,0.3602,Media,742,Media,3.4607,Medio,-0.1789,-0.2102,-0.1557,0.2601,0.2102,0.2102,0.0499
TransformerPlus,TransformerPlus,f766eba1-09b9-4a68-bda5-169ce6c43340,4227.166,4.2272,3.626,Medio,0.3139,Baja,1656,Grande,2.2721,Bajo,-0.0561,0.0338,-0.1047,0.2434,-0.0338,-0.0338,0.2772
TransformerPlus,TransformerPlus,dda8baa7-4d0f-44ff-b1d6-f3ce56451bfd,6945.96,6.946,3.8417,Alto,0.3708,Media,964,Media,3.8691,Medio,0.0719,0.1577,-0.0071,0.0996,-0.1577,-0.1577,0.2573
TransformerPlus,TransformerPlus,5f2173ea-1f29-4df7-ac49-19c3a29bce19,1581.3921,1.5814,3.199,Bajo,0.3386,Baja,871,Media,2.77,Bajo,-0.2733,-0.2813,-0.2657,-0.1653,0.2813,0.2813,-0.4466
TransformerPlus,TransformerPlus,678cdbee-ac49-41d2-966b-c5580561f635,6577.9053,6.5779,3.8181,Alto,0.4118,Alta,890,Media,6.2452,Alto,0.0145,-0.1315,0.0996,-0.2753,0.1315,0.1315,-0.4067
TransformerPlus,TransformerPlus,8ca93753-518f-4047-9ec4-41b8a6427aa9,8652.349,8.6523,3.9371,Alto,0.3769,Media,2632,Grande,4.1079,Medio,0.123,0.3017,-0.1496,0.1858,-0.3017,-0.3017,0.4875
TransformerPlus,TransformerPlus,3f486234-214f-428f-844e-d2700cb0ea0b,1663.701,1.6637,3.2211,Bajo,0.353,Media,1087,Media,3.1654,Medio,-0.2167,-0.4434,0.1237,-0.483,0.4434,0.4434,-0.9264
TransformerPlus,TransformerPlus,8c7d8734-1f5f-44fb-a33d-8b25da5e6862,3401.8093,3.4018,3.5317,Medio,0.3448,Media,1327,Media,3.0139,Medio,-0.012,0.0203,-0.042,0.0497,-0.0203,-0.0203,0.0701
TransformerPlus,TransformerPlus,d283104f-de72-4b6e-8451-d1787ca573b2,5122.667,5.1227,3.7095,Medio,0.3318,Baja,1653,Grande,2.6271,Bajo,-0.0,0.0,-0.0,0.0278,0.0,0.0,0.0278
TransformerPlus,TransformerPlus,83e44814-6362-4a49-ab2a-a06aea325df1,11050.564,11.0506,4.0434,Alto,0.4066,Alta,2865,Grande,5.8752,Alto,0.0024,-0.0122,0.0175,-0.022,0.0122,0.0122,-0.0342
